bugswarm-sandbox/bugs/raphw/byte-buddy/146248649/pre_bug/byte-buddy-agent/src/main/java/net/bytebuddy/agent/ByteBuddyAgent.java;bugswarm-sandbox/bugs/raphw/byte-buddy/146248649/bug/byte-buddy-agent/src/main/java/net/bytebuddy/agent/ByteBuddyAgent.java;net.bytebuddy.agent$ByteBuddyAgent;net.bytebuddy.agent$ByteBuddyAgent;2;[DeleteOperation, InsertOperation];"[]";[];[];[];[];[]
Timeout,bugswarm-sandbox/bugs/raphw/byte-buddy/146248649/pre_bug/byte-buddy-dep/src/main/java/net/bytebuddy/agent/builder/AgentBuilder.java,bugswarm-sandbox/bugs/raphw/byte-buddy/146248649/bug/byte-buddy-dep/src/main/java/net/bytebuddy/agent/builder/AgentBuilder.java
bugswarm-sandbox/bugs/raphw/byte-buddy/146248649/pre_bug/byte-buddy-dep/src/main/java/net/bytebuddy/description/type/TypeDescription.java;bugswarm-sandbox/bugs/raphw/byte-buddy/146248649/bug/byte-buddy-dep/src/main/java/net/bytebuddy/description/type/TypeDescription.java;net.bytebuddy.description.type$TypeDescription;net.bytebuddy.description.type$TypeDescription;56;[DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, MoveOperation, MoveOperation, MoveOperation, MoveOperation, MoveOperation, MoveOperation, MoveOperation, MoveOperation, MoveOperation, MoveOperation, MoveOperation, MoveOperation, MoveOperation, MoveOperation];"[SD(deleted=getAnnotatedOwnerType = null)]";[StatementDeletion];[3977-3977];[25-53];[3975-3977];[21-30]
bugswarm-sandbox/bugs/raphw/byte-buddy/146248649/pre_bug/byte-buddy-dep/src/main/java/net/bytebuddy/description/annotation/AnnotationDescription.java;bugswarm-sandbox/bugs/raphw/byte-buddy/146248649/bug/byte-buddy-dep/src/main/java/net/bytebuddy/description/annotation/AnnotationDescription.java;net.bytebuddy.description.annotation$AnnotationDescription;net.bytebuddy.description.annotation$AnnotationDescription;6;[UpdateOperation, UpdateOperation, DeleteOperation, DeleteOperation, InsertOperation, InsertOperation];"[]";[];[];[];[];[]
bugswarm-sandbox/bugs/raphw/byte-buddy/146248649/pre_bug/byte-buddy-dep/src/main/java/net/bytebuddy/description/method/ParameterList.java;bugswarm-sandbox/bugs/raphw/byte-buddy/146248649/bug/byte-buddy-dep/src/main/java/net/bytebuddy/description/method/ParameterList.java;net.bytebuddy.description.method$ParameterList;net.bytebuddy.description.method$ParameterList;11;[DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, MoveOperation, MoveOperation, MoveOperation];"[SD(deleted=dispatcher = new net.bytebuddy.description.method.ParameterList.ForLoadedExecutable.Dispatcher.ForJava8CapableVm(java.lang.Class.forName(""java.lang.reflect.Executable"").getDeclaredMethod(""getParameterCount""))), SD(deleted=dispatcher = net.bytebuddy.description.method.ParameterList.ForLoadedExecutable.Dispatcher.ForLegacyVm.INSTANCE)]";[StatementDeletion, StatementDeletion];[123-123, 127-127];[17-148, 17-61];[125-129, 127-129];[13-13, 13-22]
bugswarm-sandbox/bugs/raphw/byte-buddy/146248649/pre_bug/byte-buddy-dep/src/main/java/net/bytebuddy/description/method/ParameterDescription.java;bugswarm-sandbox/bugs/raphw/byte-buddy/146248649/bug/byte-buddy-dep/src/main/java/net/bytebuddy/description/method/ParameterDescription.java;net.bytebuddy.description.method$ParameterDescription;net.bytebuddy.description.method$ParameterDescription;11;[DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, MoveOperation, MoveOperation, MoveOperation];"[SD(deleted=dispatcher = new net.bytebuddy.description.method.ParameterDescription.ForLoadedParameter.Dispatcher.ForJava8CapableVm(executableType.getDeclaredMethod(""getParameters""), parameterType.getDeclaredMethod(""getName""), parameterType.getDeclaredMethod(""isNamePresent""), parameterType.getDeclaredMethod(""getModifiers""))), SD(deleted=dispatcher = net.bytebuddy.description.method.ParameterDescription.ForLoadedParameter.Dispatcher.ForLegacyVm.INSTANCE)]";[StatementDeletion, StatementDeletion];[202-205, 209-209];[17-73, 17-61];[201-210, 208-210];[13-13, 13-22]
bugswarm-sandbox/bugs/raphw/byte-buddy/146248649/pre_bug/byte-buddy-dep/src/main/java/net/bytebuddy/ClassFileVersion.java;bugswarm-sandbox/bugs/raphw/byte-buddy/146248649/bug/byte-buddy-dep/src/main/java/net/bytebuddy/ClassFileVersion.java;net.bytebuddy$ClassFileVersion;net.bytebuddy$ClassFileVersion;2;[UpdateOperation, UpdateOperation];"[CR_outside_criteria(from=@edu.umd.cs.findbugs.annotations.SuppressFBWarnings(value = ""REC_CATCH_EXCEPTION"", justification = ""Exception not supposed to be rethrown""),to=@edu.umd.cs.findbugs.annotations.SuppressFBWarnings(value = ""REC_CATCH_EXCEPTION"", justification = ""Exception should not be rethrown but trigger a fallback"")), CR_outside_criteria(from=@edu.umd.cs.findbugs.annotations.SuppressFBWarnings(value = ""REC_CATCH_EXCEPTION"", justification = ""Exception is not supposed to be rethrown""),to=@edu.umd.cs.findbugs.annotations.SuppressFBWarnings(value = ""REC_CATCH_EXCEPTION"", justification = ""Exception should not be rethrown but trigger a fallback""))]";[ConstantReplacement, ConstantReplacement];[82-82, 171-171];[72-110, 72-113];[82-82, 171-171];[72-128, 72-128]
bugswarm-sandbox/bugs/raphw/byte-buddy/146248649/pre_bug/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/LoadedTypeInitializer.java;bugswarm-sandbox/bugs/raphw/byte-buddy/146248649/bug/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/LoadedTypeInitializer.java;net.bytebuddy.implementation$LoadedTypeInitializer;net.bytebuddy.implementation$LoadedTypeInitializer;2;[UpdateOperation, UpdateOperation];"[]";[];[];[];[];[]
bugswarm-sandbox/bugs/raphw/byte-buddy/146248649/pre_bug/byte-buddy-dep/src/main/java/net/bytebuddy/utility/JavaConstant.java;bugswarm-sandbox/bugs/raphw/byte-buddy/146248649/bug/byte-buddy-dep/src/main/java/net/bytebuddy/utility/JavaConstant.java;net.bytebuddy.utility$JavaConstant;net.bytebuddy.utility$JavaConstant;44;[UpdateOperation, UpdateOperation, UpdateOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, MoveOperation, MoveOperation, MoveOperation, MoveOperation, MoveOperation, MoveOperation, MoveOperation, MoveOperation, MoveOperation, MoveOperation];"[SD(deleted=dispatcher = new net.bytebuddy.utility.JavaConstant.MethodType.Dispatcher.ForJava7CapableVm(methodType.getDeclaredMethod(""returnType""), methodType.getDeclaredMethod(""parameterArray""))), SD(deleted=dispatcher = net.bytebuddy.utility.JavaConstant.MethodType.Dispatcher.ForLegacyVm.INSTANCE), SD(deleted=dispatcher = new net.bytebuddy.utility.JavaConstant.MethodHandle.Dispatcher.ForJava8CapableVm(java.lang.Class.forName(""java.lang.invoke.MethodHandles"").getDeclaredMethod(""publicLookup""), java.lang.Class.forName(""java.lang.invoke.MethodHandleInfo"").getDeclaredMethod(""getName""), java.lang.Class.forName(""java.lang.invoke.MethodHandleInfo"").getDeclaredMethod(""getDeclaringClass""), java.lang.Class.forName(""java.lang.invoke.MethodHandleInfo"").getDeclaredMethod(""getReferenceKind""), java.lang.Class.forName(""java.lang.invoke.MethodHandleInfo"").getDeclaredMethod(""getMethodType""), JavaType.METHOD_TYPE.load().getDeclaredMethod(""returnType""), JavaType.METHOD_TYPE.load().getDeclaredMethod(""parameterArray""), JavaType.METHOD_HANDLES_LOOKUP.load().getDeclaredMethod(""lookupClass""), JavaType.METHOD_HANDLES_LOOKUP.load().getDeclaredMethod(""revealDirect"", JavaType.METHOD_HANDLE.load()))), SD(deleted=dispatcher = new net.bytebuddy.utility.JavaConstant.MethodHandle.Dispatcher.ForJava7CapableVm(java.lang.Class.forName(""java.lang.invoke.MethodHandles"").getDeclaredMethod(""publicLookup""), java.lang.Class.forName(""java.lang.invoke.MethodHandleInfo"").getDeclaredMethod(""getName""), java.lang.Class.forName(""java.lang.invoke.MethodHandleInfo"").getDeclaredMethod(""getDeclaringClass""), java.lang.Class.forName(""java.lang.invoke.MethodHandleInfo"").getDeclaredMethod(""getReferenceKind""), java.lang.Class.forName(""java.lang.invoke.MethodHandleInfo"").getDeclaredMethod(""getMethodType""), JavaType.METHOD_TYPE.load().getDeclaredMethod(""returnType""), JavaType.METHOD_TYPE.load().getDeclaredMethod(""parameterArray""), JavaType.METHOD_HANDLES_LOOKUP.load().getDeclaredMethod(""lookupClass""), java.lang.Class.forName(""java.lang.invoke.MethodHandleInfo"").getDeclaredConstructor(JavaType.METHOD_HANDLE.load()))), SD(deleted=dispatcher = net.bytebuddy.utility.JavaConstant.MethodHandle.Dispatcher.ForLegacyVm.INSTANCE), NVMD(deleted call to=publicLookup()), ArgNrC(from=net.bytebuddy.utility.JavaConstant.MethodHandle.ofLoaded(methodHandle, net.bytebuddy.utility.JavaConstant.MethodHandle.DISPATCHER.publicLookup(), accessControlContext),to=net.bytebuddy.utility.JavaConstant.MethodHandle.ofLoaded(methodHandle, net.bytebuddy.utility.JavaConstant.MethodHandle.DISPATCHER.publicLookup())), ArgNrC(from=net.bytebuddy.utility.JavaConstant.MethodHandle.ofLoaded(methodHandle, net.bytebuddy.utility.JavaConstant.MethodHandle.DISPATCHER.publicLookup(), accessControlContext),to=net.bytebuddy.utility.JavaConstant.MethodHandle.ofLoaded(methodHandle, net.bytebuddy.utility.JavaConstant.MethodHandle.DISPATCHER.publicLookup())), ArgNrC(from=net.bytebuddy.utility.JavaConstant.MethodHandle.DISPATCHER.initialize(accessControlContext),to=net.bytebuddy.utility.JavaConstant.MethodHandle.DISPATCHER.initialize()), ArgNrC(from=java.security.AccessController.doPrivileged(this, accessControlContext),to=java.security.AccessController.doPrivileged(this))]";[StatementDeletion, StatementDeletion, StatementDeletion, StatementDeletion, StatementDeletion, NonVoidMethodDeletion, ArgumentNumberChange, ArgumentNumberChange, ArgumentNumberChange, ArgumentNumberChange];[68-68, 72-72, 447-455, 459-467, 472-472, 558-558, 558-558, 558-558, 577-577, 1225-1225];[17-154, 17-61, 21-132, 21-134, 17-61, 43-67, 43-67, 70-89, 59-78, 64-83];[68-73, 71-73, 447-467, 457-467, 468-470, 528-528, 528-528, 528-528, 546-546, 1193-1193];[13-13, 13-22, 17-17, 17-26, 13-22, 20-68, 20-68, 20-68, 37-59, 28-62]
bugswarm-sandbox/bugs/raphw/byte-buddy/146248649/pre_bug/byte-buddy-dep/src/main/java/net/bytebuddy/utility/StackAwareMethodVisitor.java;bugswarm-sandbox/bugs/raphw/byte-buddy/146248649/bug/byte-buddy-dep/src/main/java/net/bytebuddy/utility/StackAwareMethodVisitor.java;net.bytebuddy.utility$StackAwareMethodVisitor;net.bytebuddy.utility$StackAwareMethodVisitor;15;[UpdateOperation, UpdateOperation, UpdateOperation, UpdateOperation, DeleteOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, MoveOperation, MoveOperation, MoveOperation];"[CR_outside_criteria(from=""EFFFFFFFFGGFFFGGFFFEEFGFGFEEEEEEEEEEEEEEEEEEEEDEDEDDDDD"" + ((""CDCDEEEEEEEEEEEEEEEEEEEEBABABBBBDCFFFGGGEDCDCDCDCDCDCDCDCD"" + ""CDCEEEEDDDDDDDCDCDCEFEFDDEEFFDEDEEEBDDBBDDDDDDCCCCCCCCEFED"") + ""DDCDCDEEEEEEEEEEFEEEEEEDDEEDDEE""),to=""EFFFFFFFFGGFFFGGFFFEEFGFGFEEEEEEEEEEEEEEEEEEEEDEDEDDDDDCD"" + ((""CDEEEEEEEEEEEEEEEEEEEEBABABBBBDCFFFGGGEDCDCDCDCDCDCDCDCDCDCEEEEDDD"" + ""DDDDCDCDCEFEFDDEEFFDEDEEEBDDBBDDDDDDCCCCCCCCEEEDDDCDCDEEEEEEEEEEFE"") + ""EEEEEDDEEDDEE"")), CR_outside_criteria(from=((""CDCDEEEEEEEEEEEEEEEEEEEEBABABBBBDCFFFGGGEDCDCDCDCDCDCDCDCD"" + ""CDCEEEEDDDDDDDCDCDCEFEFDDEEFFDEDEEEBDDBBDDDDDDCCCCCCCCEFED"") + ""DDCDCDEEEEEEEEEEFEEEEEEDDEEDDEE""),to=((""CDEEEEEEEEEEEEEEEEEEEEBABABBBBDCFFFGGGEDCDCDCDCDCDCDCDCDCDCEEEEDDD"" + ""DDDDCDCDCEFEFDDEEFFDEDEEEBDDBBDDDDDDCCCCCCCCEEEDDDCDCDEEEEEEEEEEFE"") + ""EEEEEDDEEDDEE"")), CR_outside_criteria(from=(""CDCDEEEEEEEEEEEEEEEEEEEEBABABBBBDCFFFGGGEDCDCDCDCDCDCDCDCD"" + ""CDCEEEEDDDDDDDCDCDCEFEFDDEEFFDEDEEEBDDBBDDDDDDCCCCCCCCEFED""),to=(""CDEEEEEEEEEEEEEEEEEEEEBABABBBBDCFFFGGGEDCDCDCDCDCDCDCDCDCDCEEEEDDD"" + ""DDDDCDCDCEFEFDDEEFFDEDEEEBDDBBDDDDDDCCCCCCCCEEEDDDCDCDEEEEEEEEEEFE"")), CR_outside_criteria(from=(""CDCDEEEEEEEEEEEEEEEEEEEEBABABBBBDCFFFGGGEDCDCDCDCDCDCDCDCD"" + ""CDCEEEEDDDDDDDCDCDCEFEFDDEEFFDEDEEEBDDBBDDDDDDCCCCCCCCEFED""),to=(""CDEEEEEEEEEEEEEEEEEEEEBABABBBBDCFFFGGGEDCDCDCDCDCDCDCDCDCDCEEEEDDD"" + ""DDDDCDCDCEFEFDDEEFFDEDEEEBDDBBDDDDDDCCCCCCCCEEEDDDCDCDEEEEEEEEEEFE""))]";[ConstantReplacement, ConstantReplacement, ConstantReplacement, ConstantReplacement];[27-27, 30-30, 28-28, 29-29];[26-82, 19-51, 19-78, 19-78];[28-28, 31-31, 29-29, 30-30];[26-84, 17-31, 17-84, 17-84]
