name;suspiciousness_value
org.apache.commons.lang3.reflect$MethodUtils#getAllSuperclassesAndInterfaces(java.lang.Class):987;0.7071067811865475
org.apache.commons.lang3.reflect$MethodUtils#getAllSuperclassesAndInterfaces(java.lang.Class):991;0.7071067811865475
org.apache.commons.lang3.reflect$MethodUtils#getAllSuperclassesAndInterfaces(java.lang.Class):992;0.7071067811865475
org.apache.commons.lang3.reflect$MethodUtils#getAllSuperclassesAndInterfaces(java.lang.Class):993;0.7071067811865475
org.apache.commons.lang3.reflect$MethodUtils#getAllSuperclassesAndInterfaces(java.lang.Class):994;0.7071067811865475
org.apache.commons.lang3.reflect$MethodUtils#getAllSuperclassesAndInterfaces(java.lang.Class):995;0.7071067811865475
org.apache.commons.lang3.reflect$MethodUtils#getAllSuperclassesAndInterfaces(java.lang.Class):996;0.7071067811865475
org.apache.commons.lang3.reflect$MethodUtils#getAllSuperclassesAndInterfaces(java.lang.Class):999;0.7071067811865475
org.apache.commons.lang3.reflect$MethodUtils#getAllSuperclassesAndInterfaces(java.lang.Class):1000;0.7071067811865475
org.apache.commons.lang3.reflect$MethodUtils#getAllSuperclassesAndInterfaces(java.lang.Class):1001;0.7071067811865475
org.apache.commons.lang3.reflect$MethodUtils#getAllSuperclassesAndInterfaces(java.lang.Class):1003;0.7071067811865475
org.apache.commons.lang3.reflect$MethodUtils#getAllSuperclassesAndInterfaces(java.lang.Class):1005;0.7071067811865475
org.apache.commons.lang3.reflect$MethodUtils#getAllSuperclassesAndInterfaces(java.lang.Class):1008;0.7071067811865475
org.apache.commons.lang3.reflect$MethodUtils#getAllSuperclassesAndInterfaces(java.lang.Class):1010;0.7071067811865475
org.apache.commons.lang3.reflect$MethodUtils#getAllSuperclassesAndInterfaces(java.lang.Class):1011;0.7071067811865475
org.apache.commons.lang3.reflect$MethodUtils#getAllSuperclassesAndInterfaces(java.lang.Class):1012;0.7071067811865475
org.apache.commons.lang3.reflect$MethodUtils#getMethodsListWithAnnotation(java.lang.Class,java.lang.Class,boolean,boolean):913;0.5773502691896258
org.apache.commons.lang3$ClassUtils#getAllSuperclasses(java.lang.Class):423;0.47140452079103173
org.apache.commons.lang3$ClassUtils#getAllSuperclasses(java.lang.Class):426;0.47140452079103173
org.apache.commons.lang3$ClassUtils#getAllSuperclasses(java.lang.Class):427;0.47140452079103173
org.apache.commons.lang3$ClassUtils#getAllSuperclasses(java.lang.Class):428;0.47140452079103173
org.apache.commons.lang3$ClassUtils#getAllSuperclasses(java.lang.Class):429;0.47140452079103173
org.apache.commons.lang3$ClassUtils#getAllSuperclasses(java.lang.Class):430;0.47140452079103173
org.apache.commons.lang3$ClassUtils#getAllSuperclasses(java.lang.Class):432;0.47140452079103173
org.apache.commons.lang3.reflect$MethodUtils#getMethodsWithAnnotation(java.lang.Class,java.lang.Class,boolean,boolean):881;0.4472135954999579
org.apache.commons.lang3.reflect$MethodUtils#getMethodsListWithAnnotation(java.lang.Class,java.lang.Class,boolean,boolean):905;0.42640143271122083
org.apache.commons.lang3.reflect$MethodUtils#getMethodsListWithAnnotation(java.lang.Class,java.lang.Class,boolean,boolean):907;0.42640143271122083
org.apache.commons.lang3.reflect$MethodUtils#getMethodsListWithAnnotation(java.lang.Class,java.lang.Class,boolean,boolean):908;0.42640143271122083
org.apache.commons.lang3.reflect$MethodUtils#getMethodsListWithAnnotation(java.lang.Class,java.lang.Class,boolean,boolean):909;0.42640143271122083
org.apache.commons.lang3.reflect$MethodUtils#getMethodsListWithAnnotation(java.lang.Class,java.lang.Class,boolean,boolean):910;0.42640143271122083
org.apache.commons.lang3.reflect$MethodUtils#getMethodsListWithAnnotation(java.lang.Class,java.lang.Class,boolean,boolean):911;0.42640143271122083
org.apache.commons.lang3.reflect$MethodUtils#getMethodsListWithAnnotation(java.lang.Class,java.lang.Class,boolean,boolean):912;0.42640143271122083
org.apache.commons.lang3.reflect$MethodUtils#getMethodsListWithAnnotation(java.lang.Class,java.lang.Class,boolean,boolean):916;0.42640143271122083
org.apache.commons.lang3.reflect$MethodUtils#getMethodsListWithAnnotation(java.lang.Class,java.lang.Class,boolean,boolean):917;0.42640143271122083
org.apache.commons.lang3.reflect$MethodUtils#getMethodsWithAnnotation(java.lang.Class,java.lang.Class,boolean,boolean):879;0.3922322702763681
org.apache.commons.lang3.reflect$MethodUtils#getMethodsListWithAnnotation(java.lang.Class,java.lang.Class,boolean,boolean):904;0.3922322702763681
org.apache.commons.lang3$ClassUtils#getAllInterfaces(java.lang.Class,java.util.HashSet):470;0.3651483716701107
org.apache.commons.lang3$ClassUtils#getAllInterfaces(java.lang.Class,java.util.HashSet):471;0.3651483716701107
org.apache.commons.lang3$ClassUtils#getAllInterfaces(java.lang.Class):449;0.35355339059327373
org.apache.commons.lang3$ClassUtils#getAllInterfaces(java.lang.Class):453;0.35355339059327373
org.apache.commons.lang3$ClassUtils#getAllInterfaces(java.lang.Class):454;0.35355339059327373
org.apache.commons.lang3$ClassUtils#getAllInterfaces(java.lang.Class):456;0.35355339059327373
org.apache.commons.lang3$ClassUtils#getAllInterfaces(java.lang.Class,java.util.HashSet):466;0.35355339059327373
org.apache.commons.lang3$ClassUtils#getAllInterfaces(java.lang.Class,java.util.HashSet):467;0.35355339059327373
org.apache.commons.lang3$ClassUtils#getAllInterfaces(java.lang.Class,java.util.HashSet):469;0.35355339059327373
org.apache.commons.lang3$ClassUtils#getAllInterfaces(java.lang.Class,java.util.HashSet):475;0.35355339059327373
org.apache.commons.lang3$ClassUtils#getAllInterfaces(java.lang.Class,java.util.HashSet):476;0.35355339059327373
org.apache.commons.lang3$ClassUtils#getAllInterfaces(java.lang.Class,java.util.HashSet):477;0.35355339059327373
org.apache.commons.lang3.reflect$MethodUtils#getMethodsListWithAnnotation(java.lang.Class,java.lang.Class,boolean,boolean):903;0.34299717028501764
org.apache.commons.lang3$Validate#isTrue(boolean,java.lang.String,java.lang.Object[]):160;0.05976143046671968
org.apache.commons.lang3$Validate#isTrue(boolean,java.lang.String,java.lang.Object[]):157;0.05616559563017304
org.apache.commons.lang3$CharSetUtils#CharSetUtils():40;0.0
org.apache.commons.lang3$CharSetUtils#CharSetUtils():41;0.0
org.apache.commons.lang3$CharSetUtils#squeeze(java.lang.String,java.lang.String[]):64;0.0
org.apache.commons.lang3$CharSetUtils#squeeze(java.lang.String,java.lang.String[]):65;0.0
org.apache.commons.lang3$CharSetUtils#squeeze(java.lang.String,java.lang.String[]):67;0.0
org.apache.commons.lang3$CharSetUtils#squeeze(java.lang.String,java.lang.String[]):68;0.0
org.apache.commons.lang3$CharSetUtils#squeeze(java.lang.String,java.lang.String[]):69;0.0
org.apache.commons.lang3$CharSetUtils#squeeze(java.lang.String,java.lang.String[]):70;0.0
org.apache.commons.lang3$CharSetUtils#squeeze(java.lang.String,java.lang.String[]):71;0.0
org.apache.commons.lang3$CharSetUtils#squeeze(java.lang.String,java.lang.String[]):72;0.0
org.apache.commons.lang3$CharSetUtils#squeeze(java.lang.String,java.lang.String[]):73;0.0
org.apache.commons.lang3$CharSetUtils#squeeze(java.lang.String,java.lang.String[]):74;0.0
org.apache.commons.lang3$CharSetUtils#squeeze(java.lang.String,java.lang.String[]):75;0.0
org.apache.commons.lang3$CharSetUtils#squeeze(java.lang.String,java.lang.String[]):76;0.0
org.apache.commons.lang3$CharSetUtils#squeeze(java.lang.String,java.lang.String[]):77;0.0
org.apache.commons.lang3$CharSetUtils#squeeze(java.lang.String,java.lang.String[]):78;0.0
org.apache.commons.lang3$CharSetUtils#squeeze(java.lang.String,java.lang.String[]):79;0.0
org.apache.commons.lang3$CharSetUtils#squeeze(java.lang.String,java.lang.String[]):80;0.0
org.apache.commons.lang3$CharSetUtils#squeeze(java.lang.String,java.lang.String[]):82;0.0
org.apache.commons.lang3$CharSetUtils#squeeze(java.lang.String,java.lang.String[]):83;0.0
org.apache.commons.lang3$CharSetUtils#squeeze(java.lang.String,java.lang.String[]):84;0.0
org.apache.commons.lang3$CharSetUtils#squeeze(java.lang.String,java.lang.String[]):85;0.0
org.apache.commons.lang3$CharSetUtils#squeeze(java.lang.String,java.lang.String[]):87;0.0
org.apache.commons.lang3$CharSetUtils#squeeze(java.lang.String,java.lang.String[]):92;0.0
org.apache.commons.lang3$CharSetUtils#squeeze(java.lang.String,java.lang.String[]):93;0.0
org.apache.commons.lang3$CharSetUtils#squeeze(java.lang.String,java.lang.String[]):95;0.0
org.apache.commons.lang3$CharSetUtils#containsAny(java.lang.String,java.lang.String[]):120;0.0
org.apache.commons.lang3$CharSetUtils#containsAny(java.lang.String,java.lang.String[]):121;0.0
org.apache.commons.lang3$CharSetUtils#containsAny(java.lang.String,java.lang.String[]):123;0.0
org.apache.commons.lang3$CharSetUtils#containsAny(java.lang.String,java.lang.String[]):124;0.0
org.apache.commons.lang3$CharSetUtils#containsAny(java.lang.String,java.lang.String[]):125;0.0
org.apache.commons.lang3$CharSetUtils#containsAny(java.lang.String,java.lang.String[]):126;0.0
org.apache.commons.lang3$CharSetUtils#containsAny(java.lang.String,java.lang.String[]):129;0.0
org.apache.commons.lang3$CharSetUtils#count(java.lang.String,java.lang.String[]):153;0.0
org.apache.commons.lang3$CharSetUtils#count(java.lang.String,java.lang.String[]):154;0.0
org.apache.commons.lang3$CharSetUtils#count(java.lang.String,java.lang.String[]):156;0.0
org.apache.commons.lang3$CharSetUtils#count(java.lang.String,java.lang.String[]):157;0.0
org.apache.commons.lang3$CharSetUtils#count(java.lang.String,java.lang.String[]):158;0.0
org.apache.commons.lang3$CharSetUtils#count(java.lang.String,java.lang.String[]):159;0.0
